sample	chromosome	start	end	segVal
OK008	19	1300001	2800000	2
OK008	19	2800001	3700000	2
OK008	19	3700001	8800000	3
OK008	19	8900001	21100000	5
OK008	19	23300001	33400000	3
OK008	19	33400001	3.4e+07	8
OK008	19	34000001	35400000	4
OK008	19	35400001	37200000	3
OK008	19	37200001	59100000	4
OK008	20	1	10900000	3
OK008	20	10900001	24700000	4
OK008	20	24700001	25700000	4
OK008	20	26100001	35400000	4
OK008	20	35400001	40800000	3
OK008	20	40800001	60200000	3
OK008	20	60300001	62900000	5
OK008	21	15500001	1.8e+07	5
OK008	21	18000001	20200000	3
OK008	21	20200001	25700000	3
OK008	21	25700001	32200000	3
OK008	21	32200001	33600000	3
OK008	21	33600001	48100000	3
OK008	22	17400001	51200000	2
OK009	1	900001	6400000	2
OK009	1	6400001	90200000	2
OK009	1	90200001	92700000	2
OK009	1	92700001	101700000	2
OK009	1	101700001	107600000	2
OK009	1	107600001	117500000	2
OK009	1	117500001	118600000	3
OK009	1	118600001	119500000	3
OK009	1	119500001	121300000	2
OK009	1	145400001	188200000	2
OK009	1	188200001	1.9e+08	0
OK009	1	190000001	221600000	2
OK009	1	221600001	236400000	4
OK009	1	236400001	2.43e+08	4
OK009	1	243400001	249200000	5
OK009	2	100001	23300000	1
OK009	2	23300001	41400000	2
OK009	2	41400001	63800000	3
OK009	2	63800001	64300000	3
OK009	2	64300001	70800000	3
OK009	2	70800001	142400000	3
OK009	2	142400001	193100000	4
OK009	2	193100001	200700000	4
OK009	2	200700001	237100000	3
OK009	2	237100001	237500000	3
OK009	2	237500001	2.43e+08	3
OK009	3	100001	61600000	1
OK009	3	61600001	61900000	0
OK009	3	61900001	90200000	1
OK009	3	93600001	97400000	3
OK009	3	97400001	99100000	3
OK009	3	99100001	115900000	2
OK009	3	115900001	134100000	3
OK009	3	134100001	148900000	3
OK009	3	148900001	153900000	3
OK009	3	153900001	188600000	3
OK009	3	188600001	190500000	3
OK009	3	190500001	197800000	3
OK009	4	100001	45500000	2
OK009	4	45500001	4.9e+07	3
OK009	4	52700001	91200000	2
OK009	4	91200001	92400000	1
OK009	4	92400001	95100000	2
OK009	4	95100001	107800000	2
OK009	4	107800001	190800000	2
OK009	5	100001	32600000	3
OK009	5	32600001	58700000	3
OK009	5	58700001	158300000	1
OK009	5	158300001	158700000	2
OK009	5	158700001	162800000	1
OK009	5	162800001	163300000	2
OK009	5	163300001	180700000	1
OK009	6	400001	57200000	3
OK009	6	57600001	101500000	2
OK009	6	101500001	101900000	3
OK009	6	101900001	116300000	2
OK009	6	116300001	129900000	3
OK009	6	129900001	1.34e+08	3
OK009	6	134000001	145300000	3
OK009	6	145300001	170900000	3
OK009	7	1	4200000	3
OK009	7	4200001	40500000	4
OK009	7	40500001	49500000	4
OK009	7	49500001	56600000	4
OK009	7	64700001	66400000	3
OK009	7	66800001	69100000	3
OK009	7	69100001	70300000	3
OK009	7	70300001	72800000	3
OK009	7	72800001	75900000	3
OK009	7	75900001	79300000	3
OK009	7	79300001	81300000	3
OK009	7	81300001	85600000	3
OK009	7	85600001	89800000	3
OK009	7	89800001	94500000	3
OK009	7	94500001	110300000	3
OK009	7	110300001	127600000	2
OK009	7	127600001	158200000	2
OK009	7	158200001	159100000	2
OK009	8	400001	42100000	2
OK009	8	42100001	43300000	2
OK009	8	48000001	50100000	3
OK009	8	50100001	100200000	2
OK009	8	100200001	100500000	2
OK009	8	100600001	119800000	2
OK009	8	119800001	120900000	4
OK009	8	120900001	146200000	3
OK009	9	200001	71200000	1
OK009	9	71200001	75300000	2
OK009	9	75300001	76600000	2
OK009	9	76600001	80100000	2
OK009	9	80100001	93400000	3
OK009	9	93400001	98100000	3
OK009	9	98100001	117800000	3
OK009	9	117800001	118400000	3
OK009	9	118400001	1.41e+08	3
OK009	10	100001	31900000	2
OK009	10	31900001	32900000	3
OK009	10	33000001	35700000	3
OK009	10	35700001	38500000	3
OK009	10	42900001	135400000	2
OK009	11	200001	4.5e+07	2
OK009	11	45000001	62600000	3
OK009	11	62600001	66600000	3
OK009	11	66600001	69700000	4
OK009	11	69800001	70700000	3
OK009	11	70700001	75500000	3
OK009	11	75500001	134800000	1
OK009	12	200001	27500000	2
OK009	12	27500001	28400000	3
OK009	12	28400001	28700000	2
OK009	12	28700001	29600000	2
OK009	12	29600001	32500000	2
OK009	12	32500001	34100000	3
OK009	12	38800001	40100000	3
OK009	12	40100001	79900000	2
OK009	12	79900001	80600000	3
OK009	12	80600001	84400000	2
OK009	12	84400001	92400000	2
OK009	12	92400001	108400000	2
OK009	12	108400001	133800000	2
OK009	13	19400001	30800000	2
OK009	13	30800001	32500000	2
OK009	13	32500001	61700000	2
OK009	13	61700001	62800000	2
OK009	13	62800001	86600000	2
OK009	13	86600001	115169878	2
OK009	14	20400001	107300000	2
OK009	15	22800001	29900000	2
OK009	15	29900001	102400000	2
OK009	16	100001	27500000	2
OK009	16	27500001	31900000	1
OK009	16	34300001	90100000	2
OK009	17	1	21200000	2
OK009	17	25600001	46600000	2
OK009	17	46600001	7.3e+07	2
OK009	17	73000001	74700000	3
OK009	17	74700001	81100000	1
OK009	18	200001	4400000	2
OK009	18	4400001	8100000	2
OK009	18	8100001	2.6e+07	2
OK009	18	26000001	34400000	2
OK009	18	34400001	34900000	3
OK009	18	34900001	66500000	2
OK009	18	66500001	78077248	1
OK009	19	300001	2100000	1
OK009	19	2100001	23400000	2
OK009	19	28300001	59100000	1
OK009	20	1	22600000	2
OK009	20	22600001	62900000	3
OK009	21	15500001	20200000	2
OK009	21	20200001	27600000	2
OK009	21	27600001	32200000	2
OK009	21	32200001	33600000	2
OK009	21	33600001	41900000	2
OK009	21	41900001	48100000	3
OK009	22	17400001	51200000	2
OK010	1	900001	74700000	2
OK010	1	74700001	97300000	2
OK010	1	97300001	1.02e+08	2
OK010	1	102000001	145700000	2
OK010	1	146500001	236400000	2
OK010	1	236400001	249200000	2
OK010	2	100001	6900000	2
OK010	2	6900001	76200000	2
OK010	2	76200001	84200000	2
OK010	2	84200001	99800000	2
OK010	2	99800001	114800000	2
OK010	2	114800001	1.2e+08	2
OK010	2	120000001	122500000	2
OK010	2	122500001	127300000	2
OK010	2	127300001	2.43e+08	2
OK010	3	100001	5e+05	2
OK010	3	500001	81300000	2
OK010	3	81300001	189400000	2
OK010	3	189400001	189800000	2
OK010	3	189800001	197800000	2
OK010	4	100001	190800000	2
OK010	5	100001	32600000	2
OK010	5	32600001	4.5e+07	2
OK010	5	45000001	51400000	2
OK010	5	51400001	58400000	2
OK010	5	58400001	133100000	2
OK010	5	133100001	151400000	2
OK010	5	151500001	180700000	2
OK010	6	400001	4500000	2
OK010	6	4500001	6900000	2
OK010	6	6900001	7600000	2
OK010	6	7600001	10400000	2
OK010	6	10400001	12500000	3
OK010	6	12500001	15800000	2
OK010	6	15800001	16300000	2
OK010	6	16300001	39500000	2
OK010	6	39500001	43300000	2
OK010	6	43300001	44800000	2
OK010	6	44900001	48300000	2
OK010	6	48300001	170900000	2
OK010	7	1	6800000	2
OK010	7	7100001	65300000	2
OK010	7	65300001	66400000	2
OK010	7	66800001	6.9e+07	2
OK010	7	69000001	70100000	2
OK010	7	70100001	72800000	2
OK010	7	72800001	75900000	2
OK010	7	75900001	79300000	2
OK010	7	79300001	81400000	2
OK010	7	81400001	81900000	2
OK010	7	81900001	82300000	2
OK010	7	82300001	99700000	2
OK010	7	99700001	102500000	2
OK010	7	102500001	122900000	2
OK010	7	122900001	159100000	2
OK010	8	400001	4400000	2
OK010	8	4400001	27800000	2
OK010	8	27800001	30600000	2
OK010	8	30600001	89900000	2
OK010	8	89900001	1.35e+08	2
OK010	8	135000001	146200000	2
OK010	9	200001	1.41e+08	2
OK010	10	100001	3500000	2
OK010	10	3500001	6200000	2
OK010	10	6200001	31800000	2
OK010	10	31800001	33500000	2
OK010	10	33500001	36700000	2
OK010	10	36800001	43700000	2
OK010	10	43700001	88700000	2
OK010	10	88700001	93700000	2
OK010	10	93700001	135400000	2
OK010	11	200001	21800000	2
OK010	11	21800001	48300000	2
OK010	11	49900001	66600000	2
OK010	11	66600001	68600000	3
OK010	11	68600001	70500000	5
OK010	11	70500001	97400000	2
OK010	11	97400001	100700000	2
OK010	11	100700001	105100000	2
OK010	11	105100001	134800000	2
OK010	12	200001	3700000	2
OK010	12	3700001	11800000	2
OK010	12	11800001	109200000	2
OK010	12	109200001	133800000	2
OK010	13	19400001	2.9e+07	2
OK010	13	29000001	68900000	2
OK010	13	69000001	71100000	2
OK010	13	71100001	115169878	2
OK010	14	20400001	35100000	2
OK010	14	35100001	40600000	2
OK010	14	40600001	43100000	2
OK010	14	43100001	50300000	2
OK010	14	50300001	54300000	2
OK010	14	54300001	67500000	2
OK010	14	67500001	71700000	2
OK010	14	71700001	74900000	2
OK010	14	74900001	76700000	2
OK010	14	76700001	80400000	2
OK010	14	80400001	107300000	2
OK010	15	22800001	83300000	2
OK010	15	83300001	102400000	2
OK010	16	100001	5e+06	2
OK010	16	5000001	8400000	2
OK010	16	8400001	90100000	2
OK010	17	1	14200000	2
OK010	17	14200001	81100000	2
OK010	18	200001	2500000	2
OK010	18	2500001	4200000	2
OK010	18	4200001	6600000	2
OK010	18	6700001	10600000	2
OK010	18	10700001	78077248	2
OK010	19	300001	59100000	2
OK010	20	1	2e+06	2
OK010	20	2000001	6900000	2
OK010	20	6900001	8e+06	3
OK010	20	8000001	9e+06	2
OK010	20	9000001	1.5e+07	2
OK010	20	15000001	20600000	2
OK010	20	20600001	31300000	2
OK010	20	31300001	40200000	2
OK010	20	40200001	42700000	2
OK010	20	42700001	62900000	2
OK010	21	15500001	20200000	2
OK010	21	20200001	26300000	2
OK010	21	26400001	48100000	2
OK010	22	17400001	26300000	2
OK010	22	26300001	35100000	2
OK010	22	35100001	36500000	2
OK010	22	36500001	43600000	2
OK010	22	43600001	45700000	2
OK010	22	45700001	48500000	2
OK010	22	48500001	51200000	2
OK011	1	900001	22200000	2
OK011	1	22200001	4.6e+07	2
OK011	1	46000001	65900000	1
OK011	1	65900001	108500000	1
OK011	1	108500001	113900000	1
OK011	1	113900001	114800000	2
OK011	1	114800001	121300000	2
OK011	1	145400001	249200000	2
OK011	2	100001	2.43e+08	2
OK011	3	100001	59300000	1
OK011	3	59300001	60800000	1
OK011	3	60800001	61200000	1
OK011	3	61200001	90200000	1
OK011	3	93600001	9.5e+07	3
OK011	3	95000001	147800000	3
OK011	3	147800001	164300000	3
OK011	3	164300001	197800000	3
OK011	4	100001	29500000	2
OK011	4	29500001	3.1e+07	2
OK011	4	31000001	33300000	2
OK011	4	33300001	36400000	2
OK011	4	36400001	39400000	2
OK011	4	39400001	4.1e+07	2
OK011	4	41000001	42900000	2
OK011	4	42900001	4.5e+07	3
OK011	4	45000001	4.9e+07	2
OK011	4	52700001	188800000	2
OK011	4	188800001	190800000	2
OK011	5	100001	132100000	2
OK011	5	132100001	167400000	2
OK011	5	167400001	180700000	2
OK011	6	400001	44500000	2
OK011	6	44500001	56300000	2
OK011	6	56300001	56700000	1
OK011	6	56700001	147700000	2
OK011	6	147700001	162700000	2
OK011	6	162700001	1.63e+08	0
OK011	6	163000001	170900000	2
OK011	7	1	6800000	3
OK011	7	7100001	12300000	3
OK011	7	12300001	5.4e+07	2
OK011	7	54000001	54600000	4
OK011	7	54600001	56600000	6
OK011	7	64700001	77500000	1
OK011	7	77500001	79400000	4
OK011	7	79400001	81100000	3
OK011	7	81100001	97500000	2
OK011	7	97700001	104200000	2
OK011	7	104300001	106100000	3
OK011	7	106100001	107400000	5
OK011	7	107400001	127200000	1
OK011	7	127200001	159100000	1
OK011	8	400001	36400000	1
OK011	8	36400001	53200000	2
OK011	8	53200001	133100000	3
OK011	8	133100001	146200000	2
OK011	9	200001	2900000	1
OK011	9	2900001	7e+06	6
OK011	9	7000001	16700000	4
OK011	9	16700001	2.3e+07	2
OK011	9	23000001	27100000	4
OK011	9	27100001	28200000	6
OK011	9	28300001	32900000	2
OK011	9	32900001	71100000	2
OK011	9	71100001	131900000	3
OK011	9	131900001	1.41e+08	3
OK011	10	100001	35300000	2
OK011	10	35400001	37500000	2
OK011	10	37500001	69300000	2
OK011	10	69300001	88700000	2
OK011	10	88700001	93600000	2
OK011	10	93600001	135400000	2
OK011	11	200001	60500000	2
OK011	11	60500001	68800000	2
OK011	11	68800001	70800000	16
OK011	11	70800001	71300000	6
OK011	11	71700001	107200000	1
OK011	11	107200001	134200000	1
OK011	11	134200001	134800000	1
OK011	12	200001	9800000	2
OK011	12	9800001	31200000	2
OK011	12	31400001	33600000	2
OK011	12	33600001	4.9e+07	2
OK011	12	49000001	58300000	2
OK011	12	58300001	92400000	2
OK011	12	92400001	107700000	2
OK011	12	107700001	133800000	2
OK011	13	19400001	27700000	1
OK011	13	27700001	28500000	2
OK011	13	28500001	115169878	1
OK011	14	20400001	24900000	2
OK011	14	25000001	107300000	3
OK011	15	22800001	102400000	1
OK011	16	100001	34400000	2
OK011	16	46600001	90100000	2
OK011	17	1	6e+05	2
OK011	17	600001	10600000	1
OK011	17	10600001	11500000	2
OK011	17	11500001	21200000	2
OK011	17	25600001	81100000	2
OK011	18	200001	14100000	2
OK011	18	18600001	19800000	2
OK011	18	19900001	43500000	2
OK011	18	43600001	45900000	2
OK011	18	45900001	78077248	1
OK011	19	300001	19800000	2
OK011	19	19800001	59100000	2
OK011	20	1	62900000	2
OK011	21	15500001	32100000	2
OK011	21	32100001	48100000	2
OK011	22	17400001	25900000	2
OK011	22	25900001	2.7e+07	1
OK011	22	27000001	40900000	2
OK011	22	40900001	43500000	3
OK011	22	43500001	51200000	2
OK012	1	900001	9500000	2
OK012	1	9500001	30800000	1
OK012	1	30900001	33300000	3
OK012	1	33300001	115900000	2
OK012	1	115900001	249200000	2
OK012	2	100001	4600000	2
OK012	2	4600001	8500000	2
OK012	2	8500001	21500000	2
OK012	2	21600001	77100000	2
OK012	2	77100001	79200000	1
OK012	2	79200001	141600000	2
OK012	2	141600001	142200000	1
OK012	2	142200001	236600000	2
OK012	2	236600001	2.37e+08	1
OK012	2	237000001	2.43e+08	2
OK012	3	100001	90200000	1
OK012	3	93600001	1.17e+08	2
OK012	3	117000001	144900000	2
OK012	3	144900001	179800000	4
OK012	3	179800001	181100000	13
OK012	3	181100001	181800000	19
OK012	3	181800001	183100000	20
OK012	3	183100001	188200000	2
OK012	3	188200001	197800000	3
OK012	4	100001	40700000	1
OK012	4	40800001	42200000	3
OK012	4	42200001	108900000	2
OK012	4	108900001	190800000	2
OK012	5	100001	2400000	2
OK012	5	2400001	32500000	2
OK012	5	32500001	44900000	2
OK012	5	44900001	107600000	2
OK012	5	107600001	148900000	2
OK012	5	148900001	180700000	2
OK012	6	400001	29300000	1
OK012	6	29300001	146200000	2
OK012	6	146200001	170900000	3
OK012	7	1	6800000	3
OK012	7	7100001	22900000	3
OK012	7	22900001	45600000	2
OK012	7	45600001	75600000	2
OK012	7	75600001	159100000	2
OK012	8	400001	4e+06	2
OK012	8	4000001	4600000	1
OK012	8	4600001	42200000	2
OK012	8	42200001	146200000	2
OK012	9	200001	38800000	1
OK012	9	71000001	93400000	2
OK012	9	93400001	98200000	2
OK012	9	98200001	111700000	2
OK012	9	111700001	139300000	2
OK012	9	139300001	1.41e+08	2
OK012	10	100001	6700000	2
OK012	10	6700001	20300000	2
OK012	10	20300001	98300000	2
OK012	10	98300001	135400000	2
OK012	11	200001	1400000	3
OK012	11	1400001	68400000	2
OK012	11	68400001	68800000	6
OK012	11	68800001	70700000	19
OK012	11	70700001	134800000	1
OK012	12	200001	48100000	2
OK012	12	48100001	85300000	2
OK012	12	85300001	92400000	2
OK012	12	92400001	107700000	2
OK012	12	107700001	131800000	2
OK012	12	131800001	133800000	2
OK012	13	19400001	115169878	1
OK012	14	20400001	22400000	1
OK012	14	22400001	2.3e+07	1
OK012	14	23000001	93800000	1
OK012	14	93800001	107300000	2
OK012	15	22800001	23100000	5
OK012	15	23700001	102400000	2
OK012	16	100001	5e+06	2
OK012	16	5000001	7600000	2
OK012	16	7600001	2.9e+07	2
OK012	16	29600001	78100000	2
OK012	16	78100001	79200000	2
OK012	16	79200001	90100000	2
OK012	17	1	19200000	1
OK012	17	19200001	21200000	3
OK012	17	25600001	81100000	2
OK012	18	200001	6500000	2
OK012	18	6500001	20500000	2
OK012	18	20500001	33500000	2
OK012	18	33500001	77500000	1
OK012	18	77500001	78077248	2
OK012	19	300001	19800000	2
OK012	19	19800001	44900000	2
OK012	19	45100001	59100000	2
OK012	20	1	24800000	2
OK012	20	24800001	62900000	2
OK012	21	15500001	21500000	0
OK012	21	21500001	32500000	1
OK012	21	32500001	33400000	0
OK012	21	33500001	48100000	1
OK012	22	17400001	51200000	2
OK013	1	900001	186700000	2
OK013	1	186700001	191700000	2
OK013	1	191700001	195400000	1
OK013	1	195400001	236400000	2
OK013	1	236400001	245700000	2
OK013	1	245700001	249200000	2
OK013	2	100001	1.78e+08	2
OK013	2	178000001	178300000	3
OK013	2	178300001	2.43e+08	2
OK013	3	100001	90200000	1
OK013	3	93600001	94800000	3
OK013	3	94800001	95600000	5
OK013	3	95600001	97400000	4
OK013	3	97400001	98500000	4
OK013	3	98500001	153300000	2
OK013	3	153300001	189500000	4
OK013	3	189500001	189900000	6
OK013	3	189900001	197800000	4
OK013	4	100001	36400000	1
OK013	4	36400001	38200000	2
OK013	4	38200001	40100000	5
OK013	4	40100001	42500000	2
OK013	4	42600001	59500000	1
OK013	4	59500001	60300000	2
OK013	4	60300001	61600000	1
OK013	4	61600001	63100000	0
OK013	4	63100001	7.5e+07	1
OK013	4	75000001	75400000	1
OK013	4	75500001	9.2e+07	2
OK013	4	92000001	92400000	3
OK013	4	92400001	151700000	2
OK013	4	151700001	152400000	3
OK013	4	152400001	161100000	2
OK013	4	161100001	190800000	2
OK013	5	100001	1700000	3
OK013	5	1700001	18600000	2
OK013	5	18600001	28700000	1
OK013	5	28700001	180700000	2
OK013	6	400001	170900000	2
OK013	7	1	16200000	2
OK013	7	16200001	49600000	2
OK013	7	49600001	66400000	2
OK013	7	66800001	75900000	2
OK013	7	75900001	143800000	2
OK013	7	143800001	148900000	2
OK013	7	148900001	159100000	2
OK013	8	400001	48900000	1
OK013	8	49000001	51700000	4
OK013	8	51700001	64200000	1
OK013	8	64200001	83600000	2
OK013	8	83600001	100100000	3
OK013	8	100100001	100800000	2
OK013	8	100800001	104700000	3
OK013	8	104700001	108700000	3
OK013	8	108700001	109100000	2
OK013	8	109100001	116600000	3
OK013	8	116600001	120500000	3
OK013	8	120500001	121700000	3
OK013	8	121700001	134500000	3
OK013	8	134500001	146200000	3
OK013	9	200001	38800000	1
OK013	9	71000001	1.41e+08	3
OK013	10	100001	9e+07	2
OK013	10	90000001	93600000	2
OK013	10	93600001	128200000	1
OK013	10	128200001	132900000	1
OK013	10	132900001	135400000	1
OK013	11	200001	1e+07	2
OK013	11	10000001	15100000	2
OK013	11	15100001	64900000	2
OK013	11	64900001	68800000	3
OK013	11	68800001	72300000	7
OK013	11	72300001	134800000	1
OK013	12	200001	46300000	2
OK013	12	46300001	4.9e+07	2
OK013	12	49000001	102800000	2
OK013	12	102900001	109200000	3
OK013	12	109200001	133800000	3
OK013	13	19400001	57600000	1
OK013	13	57600001	115169878	2
OK013	14	20400001	30500000	3
OK013	14	30500001	31300000	5
OK013	14	31300001	35900000	3
OK013	14	35900001	37400000	4
OK013	14	37400001	50900000	3
OK013	14	50900001	5.7e+07	3
OK013	14	57000001	107300000	4
OK013	15	22800001	30400000	2
OK013	15	31100001	96400000	2
OK013	15	96400001	99700000	3
OK013	15	99700001	102400000	3
OK013	16	100001	30200000	2
OK013	16	30400001	49300000	2
OK013	16	49300001	78500000	2
OK013	16	78500001	7.9e+07	1
OK013	16	79000001	90100000	2
OK013	17	1	81100000	2
OK013	18	200001	8900000	2
OK013	18	8900001	11800000	1
OK013	18	11800001	19200000	2
OK013	18	19200001	78077248	1
OK013	19	300001	59100000	2
OK013	20	1	13600000	2
OK013	20	13600001	14100000	3
OK013	20	14100001	62900000	2
OK013	21	15500001	17400000	6
OK013	21	17400001	19300000	2
OK013	21	19400001	22700000	1
OK013	21	22700001	26300000	1
OK013	21	26400001	32100000	1
OK013	21	32100001	34500000	1
OK013	21	34500001	35500000	1
OK013	21	35500001	38600000	2
OK013	21	38700001	48100000	1
OK013	22	17400001	24600000	1
OK013	22	24700001	51200000	2
OK014	1	900001	2500000	4
OK014	1	2700001	62100000	3
OK014	1	62100001	86400000	2
OK014	1	86400001	88200000	3
OK014	1	88200001	89500000	5
OK014	1	89500001	90100000	4
OK014	1	90100001	96700000	2
OK014	1	96700001	97400000	5
OK014	1	97400001	99500000	9
OK014	1	99500001	100200000	13
OK014	1	100300001	117800000	2
OK014	1	117800001	173600000	4
OK014	1	173700001	174900000	1
OK014	1	174900001	202300000	3
OK014	1	202400001	235300000	4
OK014	1	235300001	244600000	3
OK014	1	244600001	249200000	5
OK014	2	100001	16800000	2
OK014	2	16800001	19300000	3
OK014	2	19300001	20500000	6
OK014	2	20500001	24700000	2
OK014	2	24700001	2.6e+07	5
OK014	2	26000001	26700000	2
OK014	2	26700001	35900000	5
OK014	2	36100001	50100000	3
OK014	2	50100001	56100000	5
OK014	2	56100001	57400000	3
OK014	2	57400001	64700000	5
OK014	2	64700001	8.9e+07	4
OK014	2	95600001	107400000	4
OK014	2	107400001	1.29e+08	3
OK014	2	129000001	154200000	4
OK014	2	154200001	170300000	3
OK014	2	170300001	1.73e+08	2
OK014	2	173000001	1.86e+08	3
OK014	2	186000001	193100000	6
OK014	2	193100001	202500000	4
OK014	2	202500001	205200000	3
OK014	2	205200001	2.43e+08	2
OK014	3	100001	4700000	1
OK014	3	4700001	2.9e+07	2
OK014	3	29000001	85500000	1
OK014	3	85500001	90200000	2
OK014	3	93600001	96300000	7
OK014	3	96500001	98400000	8
OK014	3	98400001	106500000	6
OK014	3	106500001	107600000	7
OK014	3	107600001	117800000	3
OK014	3	117800001	170300000	3
OK014	3	170400001	183600000	6
OK014	3	183600001	197800000	3
OK014	4	100001	1100000	1
OK014	4	1100001	12100000	3
OK014	4	12100001	20300000	5
OK014	4	20300001	2.9e+07	3
OK014	4	29000001	31100000	5
OK014	4	31100001	39100000	3
OK014	4	39100001	40900000	2
OK014	4	40900001	45700000	3
OK014	4	45700001	53100000	4
OK014	4	53100001	58300000	2
OK014	4	58300001	60200000	4
OK014	4	60200001	73600000	2
OK014	4	73600001	78900000	7
OK014	4	79100001	176100000	2
OK014	4	176100001	190800000	2
OK014	5	100001	1700000	4
OK014	5	1700001	32500000	3
OK014	5	32500001	45900000	4
OK014	5	49600001	51800000	8
OK014	5	51900001	53300000	11
OK014	5	53300001	54300000	7
OK014	5	54400001	55500000	4
OK014	5	55500001	56400000	8
OK014	5	56400001	93200000	2
OK014	5	93200001	93800000	8
OK014	5	93800001	159100000	2
OK014	5	159100001	160700000	9
OK014	5	160700001	180700000	1
OK014	6	400001	2.1e+07	1
OK014	6	21000001	22100000	31
OK014	6	22100001	55200000	3
OK014	6	55200001	57200000	6
OK014	6	57600001	63500000	3
OK014	6	63600001	65600000	5
OK014	6	65600001	67600000	3
OK014	6	67700001	84500000	2
